record_id,datetime,date,time,month,day_of_week,hour,is_weekend,is_rush_hour,festival_season,origin_city,destination_city,origin_region,mode,operator,season,rainfall_mm,temperature_c,humidity_pct,distance_km,passenger_count,incident_type,congestion_level,travel_time_min,delay_min,is_anomaly,origin_lat,origin_lon,dest_lat,dest_lon
629,2024-08-15 22:00:00,2024-08-15,22:00:00,8,3,22,0,0,NoFestival,Colombo,Batticaloa,Southwest,Train,Sri Lanka Railways,Southwest monsoon,0.0,29.4,,221.0,176.0,NoIncident,67.0,278.5,119.5,1,6.9271,79.8612,7.717,81.7
335,2025-07-17 06:00:00,2025-07-17,06:00:00,7,3,6,0,0,NoFestival,Colombo,Jaffna,Southwest,Bus,SLTB,Southwest monsoon,18.81,29.7,77.4,304.6,36.0,NoIncident,86.0,600.0,243.5,1,6.9271,79.8612,9.6615,80.0255
391,2025-01-16 16:00:00,2025-01-16,16:00:00,1,3,16,0,0,NoFestival,Jaffna,Batticaloa,North,Tuk-tuk,Private,Northeast monsoon,6.59,28.0,64.4,283.9,1.0,NoIncident,24.0,600.0,38.3,0,9.6615,80.0255,7.717,81.7
4388,2024-03-31 01:00:00,2024-03-31,01:00:00,3,6,1,1,0,NoFestival,Negombo,Ratnapura,Southwest,Train,Sri Lanka Railways,Inter-monsoon,11.45,32.1,70.7,82.4,119.0,NoIncident,51.0,100.5,33.1,0,7.2083,79.8358,6.7056,80.3847
4905,2025-03-04 05:00:00,2025-03-04,05:00:00,3,1,5,0,0,NoFestival,Galle,Trincomalee,Southwest,Train,Sri Lanka Railways,Inter-monsoon,0.0,30.4,85.3,304.7,329.0,NoIncident,37.0,453.2,113.1,1,6.032,80.2168,8.5874,81.2152
3833,2024-09-28 18:00:00,2024-09-28,18:00:00,9,5,18,1,1,NoFestival,Anuradhapura,Trincomalee,NorthCentral,Private vehicle,Private,Southwest monsoon,7.76,29.6,76.5,94.4,2.0,NoIncident,43.0,191.9,50.1,0,8.3114,80.4037,8.5874,81.2152
1818,2024-08-19 07:00:00,2024-08-19,07:00:00,8,0,7,0,1,NoFestival,Negombo,Anuradhapura,Southwest,Bus,Private,Southwest monsoon,0.0,31.3,69.7,137.7,26.0,NoIncident,58.0,580.9,223.6,1,7.2083,79.8358,8.3114,80.4037
401,2025-05-04 13:00:00,2025-05-04,13:00:00,5,6,13,1,0,NoFestival,Negombo,Trincomalee,Southwest,Motorcycle,Private,Southwest monsoon,20.22,30.7,72.9,215.9,1.0,NoIncident,27.0,278.3,70.3,1,7.2083,79.8358,8.5874,81.2152
711,2024-01-25 06:00:00,2024-01-25,06:00:00,1,3,6,0,0,NoFestival,Batticaloa,Jaffna,East,Bus,SLTB,Northeast monsoon,7.43,29.1,84.0,283.9,49.0,NoIncident,30.0,600.0,121.8,1,7.717,81.7,9.6615,80.0255
1040,2025-05-17 09:00:00,2025-05-17,09:00:00,5,5,9,1,1,Vesak season,Kurunegala,Negombo,Northwest,Train,Sri Lanka Railways,Southwest monsoon,3.29,28.7,64.8,65.8,253.0,NoIncident,44.0,91.7,28.7,0,7.4863,80.3623,7.2083,79.8358
3990,2024-01-17 16:00:00,2024-01-17,16:00:00,1,2,16,0,0,NoFestival,Trincomalee,Jaffna,East,Motorcycle,Private,Northeast monsoon,0.0,27.9,68.3,177.0,1.0,NoIncident,35.0,352.1,88.9,1,8.5874,81.2152,9.6615,80.0255
3360,2024-02-20 19:00:00,2024-02-20,19:00:00,2,1,19,0,1,NoFestival,Colombo,Ratnapura,Southwest,Private vehicle,Private,Inter-monsoon,2.89,29.8,72.0,62.8,,Flooding,79.0,295.3,210.1,1,6.9271,79.8612,6.7056,80.3847
47,2024-07-12 23:00:00,2024-07-12,23:00:00,7,4,23,0,0,NoFestival,Colombo ,Galle,Southwest,Private vehicle,Private,Southwest monsoon,4.61,27.3,71.3,107.0,2.0,NoIncident,77.0,358.9,180.4,1,6.9271,79.8612,6.032,80.2168
1562,2025-11-23 05:00:00,2025-11-23,05:00:00,11,6,5,1,0,NoFestival,Kandy,Galle,Central,Tuk-tuk,Private,Northeast monsoon,3.98,25.7,71.3,147.3,3.0,NoIncident,31.0,540.9,119.9,1,7.2906,80.6337,6.032,80.2168
4800,2025-01-30 15:00:00,2025-01-30,15:00:00,1,3,15,0,0,NoFestival,Colombo,Ratnapura,Southwest,Motorcycle,Private,Northeast monsoon,5.79,28.6,71.2,62.8,1.0,NoIncident,59.0,109.2,45.8,0,6.9271,79.8612,6.7056,80.3847
3643,2024-01-17 20:00:00,2024-01-17,20:00:00,1,2,20,0,0,NoFestival,Kurunegala,Jaffna,Northwest,Tuk-tuk,Private,Northeast monsoon,0.0,28.6,66.0,244.7,2.0,NoIncident,24.0,537.5,78.4,1,7.4863,80.3623,9.6615,80.0255
3727,2025-02-28 02:00:00,2025-02-28,02:00:00,2,4,2,0,0,NoFestival,Colombo,Kandy,Southwest,Bus,SLTB,Inter-monsoon,5.34,28.5,64.9,94.3,24.0,NoIncident,63.0,309.6,128.7,1,6.9271,79.8612,7.2906,80.6337
4983,2025-04-04 14:00:00,2025-04-04,14:00:00,4,4,14,0,0,NoFestival,Galle,Ratnapura,Southwest,Bus,Private,Inter-monsoon,0.0,29.4,66.3,77.2,38.0,NoIncident,64.0,318.9,131.7,1,6.032,80.2168,6.7056,80.3847
1113,2024-05-11 23:00:00,2024-05-11,23:00:00,5,5,23,1,0,Vesak season,Anuradhapura,Galle,NorthCentral,Bus,SLTB,Southwest monsoon,0.0,30.9,82.2,254.3,37.0,Roadwork,40.0,600.0,105.5,1,8.3114,80.4037,6.032,80.2168
2514,2025-11-23 19:00:00,2025-11-23,19:00:00,11,6,19,1,1,NoFestival,Trincomalee,Galle,East,Train,Sri Lanka Railways,Northeast monsoon,0.0,29.9,69.6,304.7,262.0,NoIncident,37.0,322.5,76.1,1,8.5874,81.2152,6.032,80.2168
3609,2024-04-03 00:00:00,2024-04-03,00:00:00,4,2,0,0,0,NoFestival,Jaffna,Kandy,North,Motorcycle,Private,Inter-monsoon,0.0,28.5,73.3,272.0,2.0,NoIncident,38.0,441.4,109.3,1,9.6615,80.0255,7.2906,80.6337
1224,2024-12-04 11:00:00,2024-12-04,11:00:00,12,2,11,0,0,NoFestival,Trincomalee,Kurunegala,East,Motorcycle,Private,Northeast monsoon,11.84,30.1,80.6,154.3,1.0,NoIncident,35.0,195.7,49.9,0,8.5874,81.2152,7.4863,80.3623
4061,2024-02-06 17:00:00,2024-02-06,17:00:00,2,1,17,0,1,NoFestival,Batticaloa,Jaffna,East,Train,Sri Lanka Railways,Inter-monsoon,6.17,30.5,79.9,283.9,201.0,NoIncident,50.0,443.8,157.1,1,7.717,81.7,9.6615,80.0255
3024,2024-01-07 11:00:00,2024-01-07,11:00:00,1,6,11,1,0,NoFestival,Colombo,Kandy,Southwest,Bus,SLTB,Northeast monsoon,3.08,30.7,72.9,94.3,47.0,NoIncident,55.0,372.0,137.8,1,6.9271,79.8612,7.2906,80.6337
2422,2025-07-04 19:00:00,2025-07-04,19:00:00,7,4,19,0,1,NoFestival,Batticaloa,Jaffna,East,Bus,SLTB,Southwest monsoon,12.2,30.3,71.8,283.9,29.0,NoIncident,55.0,600.0,178.3,1,7.717,81.7,9.6615,80.0255
1509,2025-08-07 02:00:00,2025-08-07,02:00:00,8,3,2,0,0,NoFestival,Colombo,Trincomalee,Southwest,Train,Sri Lanka Railways,Southwest monsoon,14.47,29.0,68.9,237.4,254.0,NoIncident,82.0,600.0,322.2,1,6.9271,79.8612,8.5874,81.2152
1751,2025-09-11 00:00:00,2025-09-11,00:00:00,9,3,0,0,0,NoFestival,Colombo,Negombo,Southwest,Private vehicle,Private,Southwest monsoon,37.62,31.6,87.1,31.4,1.0,NoIncident,67.0,137.1,71.7,1,6.9271,79.8612,7.2083,79.8358
4838,2024-02-03 18:00:00,2024-02-03,18:00:00,2,5,18,1,1,NoFestival,Kurunegala,Colombo,Northwest,Private vehicle,Private,Inter-monsoon,0.0,30.1,59.2,83.2,1.0,NoIncident,60.0,241.1,88.6,1,7.4863,80.3623,6.9271,79.8612
4097,2025-06-18 05:00:00,2025-06-18,05:00:00,6,2,5,0,0,NoFestival,Kurunegala,Negombo,Northwest,Tuk-tuk,Private,Southwest monsoon,0.0,28.2,70.1,65.8,2.0,NoIncident,41.0,219.7,59.5,0,7.4863,80.3623,7.2083,79.8358
1800,2025-11-10 13:00:00,2025-11-10,13:00:00,11,0,13,0,0,NoFestival,Trincomalee,Anuradhapura,East,Private vehicle,Private,Northeast monsoon,12.95,30.5,66.2,94.4,3.0,NoIncident,40.0,158.9,47.7,0,8.5874,81.2152,8.3114,80.4037
339,2024-03-16 07:00:00,2024-03-16,07:00:00,3,5,7,1,1,NoFestival,Ratnapura,Galle,Southwest,Tuk-tuk,Private,Inter-monsoon,0.0,29.9,57.3,77.2,2.0,NoIncident,42.0,214.1,55.1,0,6.7056,80.3847,6.032,80.2168
216,2024-04-14 23:00:00,2024-04-14,23:00:00,4,6,23,1,0,Sinhala & Tamil New Year,Jaffna,Colombo,North,Tuk-tuk,Private,Inter-monsoon,12.63,30.3,63.2,304.6,1.0,NoIncident,37.0,600.0,-5.0,0,9.6615,80.0255,6.9271,79.8612
3664,2025-07-12 23:00:00,2025-07-12,23:00:00,7,5,23,1,0,NoFestival,Negombo,Kandy,Southwest,Bus,SLTB,Southwest monsoon,0.0,29.8,75.5,88.5,29.0,NoIncident,46.0,204.3,61.6,1,7.2083,79.8358,7.2906,80.6337
1342,2024-07-03 19:00:00,2024-07-03,19:00:00,7,2,19,0,1,NoFestival,Kurunegala,Negombo,Northwest,Bus,Private,Southwest monsoon,0.0,29.8,79.2,65.8,24.0,NoIncident,50.0,120.8,36.0,0,7.4863,80.3623,7.2083,79.8358
12,2024-08-22 05:00:00,2024-08-22,05:00:00,8,3,5,0,0,NoFestival,Negombo,Batticaloa,Southwest,Bus,SLTB,Southwest monsoon,0.0,29.6,73.9,213.2,15.0,NoIncident,38.0,600.0,138.0,1,7.2083,79.8358,7.717,81.7
1521,2025-03-27 06:00:00,2025-03-27,06:00:00,3,3,6,0,0,NoFestival,Trincomalee,Negombo,East,Train,Sri Lanka Railways,Inter-monsoon,14.26,30.1,72.3,215.9,188.0,NoIncident,32.0,250.3,62.6,1,8.5874,81.2152,7.2083,79.8358
3641,2024-07-23 21:00:00,2024-07-23,21:00:00,7,1,21,0,0,NoFestival,Kandy,Jaffna,Central,Bus,SLTB,Southwest monsoon,0.0,26.0,63.5,272.0,43.0,NoIncident,48.0,600.0,122.6,1,7.2906,80.6337,9.6615,80.0255
3938,2024-04-11 19:00:00,2024-04-11,19:00:00,4,3,19,0,1,Sinhala & Tamil New Year,Colombo,Anuradhapura,Southwest,Train,Sri Lanka Railways,Inter-monsoon,,29.4,75.3,165.1,309.0,NoIncident,98.0,479.7,310.4,1,6.9271,79.8612,8.3114,80.4037
4428,2024-06-26 07:00:00,2024-06-26,07:00:00,6,2,7,0,1,NoFestival,Galle,Kurunegala,Southwest,Bus,SLTB,Southwest monsoon,0.0,29.6,68.9,162.5,32.0,NoIncident,47.0,411.3,124.6,1,6.032,80.2168,7.4863,80.3623
3005,2024-07-15 11:00:00,2024-07-15,11:00:00,7,0,11,0,0,NoFestival,Kandy,Batticaloa,Central,Bus,Private,Southwest monsoon,0.0,27.8,73.1,126.8,61.0,NoIncident,43.0,313.6,84.6,1,7.2906,80.6337,7.717,81.7
2865,2024-09-19 09:00:00,2024-09-19,09:00:00,9,3,9,0,1,NoFestival,Jaffna,Kurunegala,North,Bus,Private,Southwest monsoon,2.55,28.9,71.8,244.7,30.0,NoIncident,45.0,556.5,166.5,1,9.6615,80.0255,7.4863,80.3623
3116,2025-03-12 18:00:00,2025-03-12,18:00:00,3,2,18,0,1,NoFestival,Kandy,Colombo,Central,Bus,Private,Inter-monsoon,15.73,27.9,72.2,94.3,35.0,NoIncident,75.0,356.1,185.0,1,7.2906,80.6337,6.9271,79.8612
4841,2025-09-22 22:00:00,2025-09-22,22:00:00,9,0,22,0,0,NoFestival,Negombo,Jaffna,Southwest,Bus,SLTB,Southwest monsoon,33.65,27.2,74.4,273.6,24.0,NoIncident,49.0,600.0,86.0,1,7.2083,79.8358,9.6615,80.0255
2323,2025-02-26 08:00:00,2025-02-26,08:00:00,2,2,8,0,1,NoFestival,Kurunegala,Galle,Northwest,Motorcycle,Private,Inter-monsoon,0.8,29.6,71.2,162.5,1.0,NoIncident,53.0,341.2,118.7,1,7.4863,80.3623,6.032,80.2168
2572,2025-11-24 16:00:00,2025-11-24,16:00:00,11,0,16,0,0,NoFestival,Batticaloa,Colombo,East,Motorcycle,Private,Northeast monsoon,,30.1,74.5,221.0,1.0,NoIncident,32.0,269.1,59.0,0,7.717,81.7,6.9271,79.8612
2914,2025-07-09 09:00:00,2025-07-09,09:00:00,7,2,9,0,1,NoFestival,Negombo,Colombo,Southwest,Private vehicle,Private,Southwest monsoon,1.25,31.6,70.5,31.4,1.0,NoIncident,64.0,51.0,20.4,0,7.2083,79.8358,6.9271,79.8612
102,2024-04-15 07:00:00,2024-04-15,07:00:00,4,0,7,0,1,Sinhala & Tamil New Year,Colombo,Kandy,Southwest,Train,Sri Lanka Railways,Inter-monsoon,0.86,30.1,69.3,94.3,174.0,NoIncident,93.0,233.8,142.5,1,6.9271,79.8612,7.2906,80.6337
3550,2024-07-28 03:00:00,2024-07-28,03:00:00,7,6,3,1,0,NoFestival,Ratnapura,Kandy,Southwest,Bus,Private,Southwest monsoon,11.69,28.5,61.3,70.6,38.0,NoIncident,34.0,152.6,39.3,0,6.7056,80.3847,7.2906,80.6337
1459,2024-08-10 08:00:00,2024-08-10,08:00:00,8,5,8,1,1,NoFestival,Anuradhapura,Colombo,NorthCentral,Motorcycle,Private,Southwest monsoon,9.72,29.7,67.5,165.1,,NoIncident,61.0,391.8,165.7,1,8.3114,80.4037,6.9271,79.8612
172,2025-06-28 23:00:00,2025-06-28,23:00:00,6,5,23,1,0,NoFestival,Batticaloa,Negombo,East,Private vehicle,Private,Southwest monsoon,13.8,28.6,72.4,213.2,2.0,NoIncident,17.0,307.7,49.6,0,7.717,81.7,7.2083,79.8358
108,2025-05-22 21:00:00,2025-05-22,21:00:00,5,3,21,0,0,NoFestival,Colombo,Jaffna,Southwest,Bus,Private,Southwest monsoon,9.86,28.8,78.9,304.6,47.0,Flooding,72.0,600.0,80.7,1,6.9271,79.8612,9.6615,80.0255
4197,2024-05-11 14:00:00,2024-05-11,14:00:00,5,5,14,1,0,Vesak season,Colombo,Ratnapura,Southwest,Bus,SLTB,Southwest monsoon,13.05,30.5,72.6,62.8,44.0,NoIncident,54.0,191.7,75.4,1,6.9271,79.8612,6.7056,80.3847
3570,2025-06-11 05:00:00,2025-06-11,05:00:00,6,2,5,0,0,NoFestival,Colombo,Galle,Southwest,Private vehicle,Private,Southwest monsoon,51.62,29.8,83.6,107.0,1.0,NoIncident,93.0,477.9,328.3,1,6.9271,79.8612,6.032,80.2168
4992,2024-03-21 03:00:00,2024-03-21,03:00:00,3,3,3,0,0,NoFestival,Colombo,Batticaloa,Southwest,Train,Sri Lanka Railways,Inter-monsoon,2.99,30.8,75.7,221.0,183.0,NoIncident,69.0,377.7,169.3,1,6.9271,79.8612,7.717,81.7
4296,2025-01-20 05:00:00,2025-01-20,05:00:00,1,0,5,0,0,NoFestival,Jaffna,Colombo,North,Bus,Private,Northeast monsoon,0.0,27.4,76.5,304.6,37.0,NoIncident,23.0,600.0,-5.0,0,9.6615,80.0255,6.9271,79.8612
4064,2025-05-29 19:00:00,2025-05-29,19:00:00,5,3,19,0,1,NoFestival,Kurunegala,Galle,Northwest,Private vehicle,Private,Southwest monsoon,7.75,29.8,78.9,162.5,1.0,NoIncident,60.0,350.9,142.6,1,7.4863,80.3623,6.032,80.2168
3862,2024-10-26 10:00:00,2024-10-26,10:00:00,10,5,10,1,0,NoFestival,Colombo,Kurunegala,Southwest,Tuk-tuk,Private,Northeast monsoon,6.82,30.1,81.8,83.2,2.0,NoIncident,49.0,476.0,164.7,1,6.9271,79.8612,7.4863,80.3623
4123,2024-10-19 16:00:00,2024-10-19,16:00:00,10,5,16,1,0,NoFestival,Galle,Negombo,Southwest,Private vehicle,Private,Northeast monsoon,12.16,28.8,65.1,137.4,3.0,NoIncident,42.0,234.1,75.0,1,6.032,80.2168,7.2083,79.8358
4630,2024-06-24 20:00:00,2024-06-24,20:00:00,6,0,20,0,0,NoFestival,Kandy,Ratnapura,Central,Motorcycle,Private,Southwest monsoon,0.0,26.5,75.3,70.6,1.0,NoIncident,46.0,148.3,42.6,0,7.2906,80.6337,6.7056,80.3847
61,2024-09-24 12:00:00,2024-09-24,12:00:00,9,1,12,0,0,NoFestival,Galle,Colombo,Southwest,Private vehicle,Private,Southwest monsoon,13.75,28.2,72.1,107.0,1.0,NoIncident,52.0,181.7,68.0,1,6.032,80.2168,6.9271,79.8612
1241,2025-09-23 06:00:00,2025-09-23,06:00:00,9,1,6,0,0,NoFestival,Colombo,Negombo,Southwest,Private vehicle,Private,Southwest monsoon,6.8,30.1,68.4,31.4,2.0,NoIncident,60.0,58.3,26.9,0,6.9271,79.8612,7.2083,79.8358
4638,2024-06-22 13:00:00,2024-06-22,13:00:00,6,5,13,1,0,NoFestival,Colombo,Batticaloa,Southwest,Bus,SLTB,Southwest monsoon,3.25,29.3,70.3,221.0,49.0,NoIncident,60.0,578.1,232.9,1,6.9271,79.8612,7.717,81.7
1041,2024-02-26 14:00:00,2024-02-26,14:00:00,2,0,14,0,0,NoFestival,Kandy,Galle,Central,Train,Sri Lanka Railways,Inter-monsoon,9.68,28.1,69.5,147.3,338.0,NoIncident,57.0,326.6,131.2,1,7.2906,80.6337,6.032,80.2168
4188,2024-03-19 16:00:00,2024-03-19,16:00:00,3,1,16,0,0,NoFestival,Colombo,Galle,Southwest,Bus,Private,Inter-monsoon,0.0,31.9,68.2,107.0,44.0,NoIncident,55.0,397.9,141.0,1,6.9271,79.8612,6.032,80.2168
2761,2025-10-07 09:00:00,2025-10-07,09:00:00,10,1,9,0,1,NoFestival,Galle,Kurunegala,Southwest,Bus,Private,Northeast monsoon,0.0,28.6,70.2,162.5,38.0,NoIncident,65.0,509.0,215.7,1,6.032,80.2168,7.4863,80.3623
2121,2024-07-02 18:00:00,2024-07-02,18:00:00,7,1,18,0,1,NoFestival,Jaffna,Negombo,North,Train,Sri Lanka Railways,Southwest monsoon,,29.0,74.8,273.6,242.0,NoIncident,42.0,411.0,120.8,1,9.6615,80.0255,7.2083,79.8358
1525,2025-06-22 05:00:00,2025-06-22,05:00:00,6,6,5,1,0,NoFestival,Kurunegala,Galle,Northwest,Private vehicle,Private,Southwest monsoon,16.87,29.4,65.9,162.5,1.0,NoIncident,40.0,331.4,97.9,1,7.4863,80.3623,6.032,80.2168
3522,2025-03-26 12:00:00,2025-03-26,12:00:00,3,2,12,0,0,NoFestival,Trincomalee,Galle,East,Private vehicle,Private,Inter-monsoon,5.23,31.2,58.5,304.7,1.0,NoIncident,35.0,600.0,128.5,1,8.5874,81.2152,6.032,80.2168
154,2025-03-05 10:00:00,2025-03-05,10:00:00,3,2,10,0,0,NoFestival,Colombo,Jaffna,Southwest,Motorcycle,Private,Inter-monsoon,6.32,27.1,73.4,304.6,1.0,NoIncident,73.0,600.0,,1,6.9271,79.8612,9.6615,80.0255
2249,2024-09-18 12:00:00,2024-09-18,12:00:00,9,2,12,0,0,NoFestival,Colombo,Batticaloa,Southwest,Motorcycle,Private,Southwest monsoon,12.2,30.9,85.0,221.0,1.0,NoIncident,80.0,600.0,312.7,1,6.9271,79.8612,7.717,81.7
482,2024-12-06 23:00:00,2024-12-06,23:00:00,12,4,23,0,0,NoFestival,Colombo,Negombo,Southwest,Bus,SLTB,Northeast monsoon,11.71,30.3,77.8,31.4,40.0,Accident,70.0,170.1,103.4,1,6.9271,79.8612,7.2083,79.8358
4234,2025-02-17 09:00:00,2025-02-17,09:00:00,2,0,9,0,1,NoFestival,Anuradhapura,Ratnapura,NorthCentral,Private vehicle,Private,Inter-monsoon,0.0,30.4,70.8,178.6,1.0,NoIncident,39.0,304.9,81.5,1,8.3114,80.4037,6.7056,80.3847
4306,2025-11-12 12:00:00,2025-11-12,12:00:00,11,2,12,0,0,NoFestival,Kandy,Jaffna,Central,Private vehicle,Private,Northeast monsoon,24.47,24.9,70.8,272.0,1.0,NoIncident,47.0,549.7,197.2,1,7.2906,80.6337,9.6615,80.0255
3579,2024-07-04 15:00:00,2024-07-04,15:00:00,7,3,15,0,0,NoFestival,Colombo,Anuradhapura,Southwest,Motorcycle,Private,Southwest monsoon,0.0,29.4,68.8,165.1,1.0,NoIncident,,391.6,166.4,1,6.9271,79.8612,8.3114,80.4037
4126,2024-12-29 23:00:00,2024-12-29,23:00:00,12,6,23,1,0,Christmas/New Year,Kurunegala,Galle,Northwest,Bus,Private,Northeast monsoon,0.0,26.2,64.0,162.5,43.0,NoIncident,47.0,431.2,130.1,1,7.4863,80.3623,6.032,80.2168
3563,2025-06-22 17:00:00,2025-06-22,17:00:00,6,6,17,1,1,NoFestival,Kurunegala,Jaffna,Northwest,Bus,Private,Southwest monsoon,7.27,28.6,83.8,244.7,47.0,NoIncident,56.0,600.0,54.9,0,7.4863,80.3623,9.6615,80.0255
3316,2025-11-08 03:00:00,2025-11-08,03:00:00,11,5,3,1,0,NoFestival,Galle,Batticaloa,Southwest,Train,Sri Lanka Railways,Northeast monsoon,16.11,30.4,79.0,248.8,40.0,NoIncident,40.0,302.8,95.4,1,6.032,80.2168,7.717,81.7
1763,2024-10-22 00:00:00,2024-10-22,00:00:00,10,1,0,0,0,NoFestival,Colombo,Anuradhapura,Southwest,Bus,SLTB,Northeast monsoon,0.0,29.1,59.9,165.1,24.0,NoIncident,52.0,459.3,157.2,1,6.9271,79.8612,8.3114,80.4037
3539,2025-11-18 03:00:00,2025-11-18,03:00:00,11,1,3,0,0,NoFestival,Kandy,Colombo,Central,Private vehicle,Private,Northeast monsoon,0.0,24.9,69.2,94.3,2.0,NoIncident,52.0,173.7,59.8,0,7.2906,80.6337,6.9271,79.8612
4804,2024-11-08 23:00:00,2024-11-08,23:00:00,11,4,23,0,0,NoFestival,Kandy,Ratnapura,Central,Tuk-tuk,Private,Northeast monsoon,12.28,26.4,72.3,70.6,1.0,NoIncident,46.0,200.6,69.9,1,7.2906,80.6337,6.7056,80.3847
751,2024-07-20 20:00:00,2024-07-20,20:00:00,7,5,20,1,0,NoFestival,Galle,Trincomalee,Southwest,Tuk-tuk,Private,Southwest monsoon,17.59,29.3,81.7,304.7,2.0,NoIncident,39.0,600.0,-5.0,0,6.032,80.2168,8.5874,81.2152
3620,2024-02-10 17:00:00,2024-02-10,17:00:00,2,5,17,1,1,NoFestival,Negombo,Ratnapura,Southwest,Train,Sri Lanka Railways,Inter-monsoon,0.0,30.1,65.1,82.4,246.0,NoIncident,57.0,145.0,50.3,0,7.2083,79.8358,6.7056,80.3847
1786,2024-10-15 23:00:00,2024-10-15,23:00:00,10,1,23,0,0,NoFestival,Ratnapura,Anuradhapura,Southwest,Bus,SLTB,Northeast monsoon,5.19,30.1,66.6,178.6,48.0,NoIncident,32.0,392.8,94.7,1,6.7056,80.3847,8.3114,80.4037
4271,2025-05-07 19:00:00,2025-05-07,19:00:00,5,2,19,0,1,NoFestival,Colombo,Kandy,Southwest,Bus,Private,Southwest monsoon,0.0,29.8,69.3,94.3,49.0,NoIncident,90.0,402.4,235.6,1,6.9271,79.8612,7.2906,80.6337
3384,2024-10-05 05:00:00,2024-10-05,05:00:00,10,5,5,1,0,NoFestival,Kandy,Trincomalee,Central,Bus,Private,Northeast monsoon,0.0,27.6,58.3,157.8,28.0,NoIncident,30.0,303.7,60.0,1,7.2906,80.6337,8.5874,81.2152
4349,2024-02-22 18:00:00,2024-02-22,18:00:00,2,3,18,0,1,NoFestival,Galle,Batticaloa,Southwest,Bus,SLTB,Inter-monsoon,24.56,28.2,78.5,248.8,41.0,NoIncident,71.0,600.0,285.2,1,6.032,80.2168,7.717,81.7
406,2024-10-08 08:00:00,2024-10-08,08:00:00,10,1,8,0,1,NoFestival,Kandy,Negombo,Central,Train,Sri Lanka Railways,Northeast monsoon,0.0,26.2,80.8,88.5,288.0,NoIncident,65.0,176.5,75.4,1,7.2906,80.6337,7.2083,79.8358
758,2025-10-15 17:00:00,2025-10-15,17:00:00,10,2,17,0,1,NoFestival,Anuradhapura,Colombo,NorthCentral,Bus,SLTB,Northeast monsoon,0.0,30.6,73.2,165.1,54.0,NoIncident,59.0,391.3,151.9,1,8.3114,80.4037,6.9271,79.8612
2712,2024-03-30 11:00:00,2024-03-30,11:00:00,3,5,11,1,0,NoFestival,Kandy,Colombo,Central,Bus,Private,Inter-monsoon,7.3,25.3,68.8,94.3,46.0,NoIncident,37.0,212.9,57.1,0,7.2906,80.6337,6.9271,79.8612
2671,2024-02-15 03:00:00,2024-02-15,03:00:00,2,3,3,0,0,NoFestival,Trincomalee,Negombo,East,Bus,Private,Inter-monsoon,0.0,28.4,,215.9,31.0,NoIncident,30.0,487.3,98.1,1,8.5874,81.2152,7.2083,79.8358
3984,2024-07-11 04:00:00,2024-07-11,04:00:00,7,3,4,0,0,NoFestival,Galle,Negombo,Southwest,Bus,Private,Southwest monsoon,21.4,30.2,77.8,137.4,44.0,NoIncident,51.0,362.9,141.4,1,6.032,80.2168,7.2083,79.8358
98,2024-05-16 23:00:00,2024-05-16,23:00:00,5,3,23,0,0,Vesak season,Colombo,Galle,Southwest,Motorcycle,Private,Southwest monsoon,0.0,29.6,64.4,107.0,1.0,NoIncident,75.0,284.1,140.9,1,6.9271,79.8612,6.032,80.2168
1334,2024-07-22 03:00:00,2024-07-22,03:00:00,7,0,3,0,0,NoFestival,Colombo,Galle,Southwest,Private vehicle,Private,Southwest monsoon,0.0,30.4,69.7,107.0,1.0,NoIncident,75.0,286.0,,1,6.9271,79.8612,6.032,80.2168
4452,2025-12-28 23:00:00,2025-12-28,23:00:00,12,6,23,1,0,Christmas/New Year,Colombo,Ratnapura,Southwest,Bus,Private,Northeast monsoon,0.0,29.5,58.4,62.8,46.0,NoIncident,69.0,195.6,87.4,1,6.9271,79.8612,6.7056,80.3847
2792,2025-12-20 17:00:00,2025-12-20,17:00:00,12,5,17,1,1,Christmas/New Year,Negombo,Trincomalee,Southwest,Private vehicle,Private,Northeast monsoon,9.36,26.8,65.1,215.9,2.0,NoIncident,64.0,600.0,223.0,1,7.2083,79.8358,8.5874,81.2152
2855,2025-11-25 21:00:00,2025-11-25,21:00:00,11,1,21,0,0,NoFestival,Colombo,Jaffna,Southwest,Tuk-tuk,Private,Northeast monsoon,4.22,28.3,73.6,304.6,1.0,NoIncident,69.0,600.0,4.0,0,6.9271,79.8612,9.6615,80.0255
187,2025-09-22 00:00:00,2025-09-22,00:00:00,9,0,0,0,0,NoFestival,Galle,Jaffna,Southwest,Train,Sri Lanka Railways,Southwest monsoon,31.88,28.3,76.7,404.1,242.0,NoIncident,62.0,600.0,259.5,1,6.032,80.2168,9.6615,80.0255
4004,2024-12-11 01:00:00,2024-12-11,01:00:00,12,2,1,0,0,NoFestival,Anuradhapura,Kandy,NorthCentral,Tuk-tuk,Private,Northeast monsoon,0.0,27.9,66.1,116.3,2.0,NoIncident,32.0,294.2,64.1,1,8.3114,80.4037,7.2906,80.6337
2724,2024-01-28 00:00:00,2024-01-28,00:00:00,1,6,0,1,0,NoFestival,Batticaloa,Galle,East,Train,Sri Lanka Railways,Northeast monsoon,14.88,27.9,90.0,248.8,144.0,NoIncident,19.0,281.0,45.9,0,7.717,81.7,6.032,80.2168
